Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),EasyFlow Product options (product.metafields.product_options.options),Product rating count (product.metafields.reviews.rating_count),SEO Hidden (product.metafields.seo.hidden),Adhesive type (product.metafields.shopify.adhesive-type),Age group (product.metafields.shopify.age-group),Bag/Case features (product.metafields.shopify.bag-case-features),Bag/Case material (product.metafields.shopify.bag-case-material),Bag/Case storage features (product.metafields.shopify.bag-case-storage-features),Carry options (product.metafields.shopify.carry-options),Celebration type (product.metafields.shopify.celebration-type),Color (product.metafields.shopify.color-pattern),Decoration material (product.metafields.shopify.decoration-material),Envelope features (product.metafields.shopify.envelope-features),Fabric (product.metafields.shopify.fabric),Item style (product.metafields.shopify.item-style),Material (product.metafields.shopify.material),Personalization design (product.metafields.shopify.personalization-design),Shape (product.metafields.shopify.shape),Target gender (product.metafields.shopify.target-gender),Theme (product.metafields.shopify.theme),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / India,Price / India,Compare At Price / India,Status
felt-name-plate-hanging-unicorn,Felt Name Plate Hanging - Unicorn,"<div data-widget_type=""shopengine-product-excerpt.default"" data-element_type=""widget"" data-id=""0953068"" class=""elementor-element elementor-element-0953068 elementor-widget elementor-widget-shopengine-product-excerpt"">
<div class=""elementor-widget-container optml-bg-lazyloaded"">
<div class=""shopengine shopengine-widget"">
<div class=""shopengine-product-excerpt"">
<div class=""woocommerce-product-details__short-description"">
<p>Personalize your little one’s space with this name hanging, adding a playful touch to their room.</p>
<p>This product is eco friendly &amp; made with high quality felt.</p>
</div>
</div>
</div>
</div>
</div>
<div data-widget_type=""shopengine-product-price.default"" data-element_type=""widget"" data-id=""1649b19"" class=""elementor-element elementor-element-1649b19 elementor-widget elementor-widget-shopengine-product-price"">
<div class=""elementor-widget-container optml-bg-lazyloaded"">
<div class=""shopengine shopengine-widget"">
<div class=""shopengine-product-price"">
<p class=""price""><br></p>
</div>
</div>
</div>
</div>",thedesignfactoryshop,Home & Garden > Decor > Seasonal & Holiday Decorations > Holiday Ornaments,"","",true,Title,Default Title,,,,,,,,,0.0,shopify,20,deny,manual,1800.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0750/4694/5085/files/hhggvj-01.png?v=1726850479,1,"",false,,,3144,,,,,,,,,,,,,,,,,,,,,,animal,felt,,,,,,,,,,,,,,kg,,,true,,,active
felt-name-plate-hanging-unicorn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0750/4694/5085/files/sdcac-01.png?v=1726850479,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
felt-mini-hoop-hanging-peppa-pig,Felt Mini Hoop Hanging - Peppa Pig,"<div data-widget_type=""shopengine-product-excerpt.default"" data-element_type=""widget"" data-id=""0953068"" class=""elementor-element elementor-element-0953068 elementor-widget elementor-widget-shopengine-product-excerpt"">
<div class=""elementor-widget-container optml-bg-lazyloaded"">
<div class=""shopengine shopengine-widget"">
<div class=""shopengine-product-excerpt"">
<div class=""woocommerce-product-details__short-description"">
<p>Personalize your little one’s space with this name hanging, adding a playful touch to their room.</p>
<p>This product is eco friendly &amp; made with high quality felt.</p>
</div>
</div>
</div>
</div>
</div>
<div data-widget_type=""shopengine-product-price.default"" data-element_type=""widget"" data-id=""1649b19"" class=""elementor-element elementor-element-1649b19 elementor-widget elementor-widget-shopengine-product-price"">
<div class=""elementor-widget-container optml-bg-lazyloaded"">
<div class=""shopengine shopengine-widget"">
<div class=""shopengine-product-price"">
<p class=""price""><br></p>
</div>
</div>
</div>
</div>",thedesignfactoryshop,Home & Garden > Decor > Seasonal & Holiday Decorations > Holiday Ornaments,"","",true,Title,Default Title,,,,,,,,,0.0,shopify,20,deny,manual,850.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0750/4694/5085/files/sfweaf-01.png?v=1726850229,1,"",false,,,3144,,,,,,,,,,,,,,,,,,,,,,animal,felt,,,,,,,,,,,,,,kg,,,true,,,active
felt-mini-hoop-hanging-peppa-pig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0750/4694/5085/files/ergerge-01.png?v=1726850186,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
felt-mini-hoop-hanging-superheroes,Felt Mini Hoop Hanging - Superheroes,"<div data-widget_type=""shopengine-product-excerpt.default"" data-element_type=""widget"" data-id=""0953068"" class=""elementor-element elementor-element-0953068 elementor-widget elementor-widget-shopengine-product-excerpt"">
<div class=""elementor-widget-container optml-bg-lazyloaded"">
<div class=""shopengine shopengine-widget"">
<div class=""shopengine-product-excerpt"">
<div class=""woocommerce-product-details__short-description"">
<p>Personalize your little one’s space with this name hanging, adding a playful touch to their room.</p>
<p>This product is eco friendly &amp; made with high quality felt.</p>
</div>
</div>
</div>
</div>
</div>
<div data-widget_type=""shopengine-product-price.default"" data-element_type=""widget"" data-id=""1649b19"" class=""elementor-element elementor-element-1649b19 elementor-widget elementor-widget-shopengine-product-price"">
<div class=""elementor-widget-container optml-bg-lazyloaded"">
<div class=""shopengine shopengine-widget"">
<div class=""shopengine-product-price"">
<p class=""price""><br></p>
</div>
</div>
</div>
</div>",thedesignfactoryshop,Home & Garden > Decor > Seasonal & Holiday Decorations > Holiday Ornaments,"","",true,Title,Default Title,,,,,,,,,0.0,shopify,20,deny,manual,850.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0750/4694/5085/files/fghrd-01.png?v=1726850079,1,"",false,,,3144,,,,,,,,,,,,,,,,,,,,,,animal,felt,,,,,,,,,,,,,,kg,,,true,,,active
felt-mini-hoop-hanging-superheroes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0750/4694/5085/files/Size-1.webp?v=1726850081,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
felt-mini-hoop-hanging-dino,Felt Mini Hoop Hanging - Dino,"<div data-widget_type=""shopengine-product-excerpt.default"" data-element_type=""widget"" data-id=""0953068"" class=""elementor-element elementor-element-0953068 elementor-widget elementor-widget-shopengine-product-excerpt"">
<div class=""elementor-widget-container optml-bg-lazyloaded"">
<div class=""shopengine shopengine-widget"">
<div class=""shopengine-product-excerpt"">
<div class=""woocommerce-product-details__short-description"">
<p>Personalize your little one’s space with this name hanging, adding a playful touch to their room.</p>
<p>This product is eco friendly &amp; made with high quality felt.</p>
</div>
</div>
</div>
</div>
</div>
<div data-widget_type=""shopengine-product-price.default"" data-element_type=""widget"" data-id=""1649b19"" class=""elementor-element elementor-element-1649b19 elementor-widget elementor-widget-shopengine-product-price"">
<div class=""elementor-widget-container optml-bg-lazyloaded"">
<div class=""shopengine shopengine-widget"">
<div class=""shopengine-product-price"">
<p class=""price""><br></p>
</div>
</div>
</div>
</div>",thedesignfactoryshop,Home & Garden > Decor > Seasonal & Holiday Decorations > Holiday Ornaments,"","",true,Title,Default Title,,,,,,,,,0.0,shopify,20,deny,manual,850.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0750/4694/5085/files/dgesrgae-01.png?v=1726849970,1,"",false,,,3144,,,,,,,,,,,,,,,,,,,,,,animal,felt,,,,,,,,,,,,,,kg,,,true,,,active
felt-mini-hoop-hanging-dino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0750/4694/5085/files/WhatsApp-Image-2024-03-15-at-11.07.43-AM.jpg?v=1726849878,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
felt-mini-hoop-hanging-dino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0750/4694/5085/files/sfsd-01.png?v=1726849969,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
felt-mini-hoop-hanging-mermaid,Felt Mini Hoop Hanging - Mermaid,"<div data-widget_type=""shopengine-product-excerpt.default"" data-element_type=""widget"" data-id=""0953068"" class=""elementor-element elementor-element-0953068 elementor-widget elementor-widget-shopengine-product-excerpt"">
<div class=""elementor-widget-container optml-bg-lazyloaded"">
<div class=""shopengine shopengine-widget"">
<div class=""shopengine-product-excerpt"">
<div class=""woocommerce-product-details__short-description"">
<p>Personalize your little one’s space with this name hanging, adding a playful touch to their room.</p>
<p>This product is eco friendly &amp; made with high quality felt.</p>
</div>
</div>
</div>
</div>
</div>
<div data-widget_type=""shopengine-product-price.default"" data-element_type=""widget"" data-id=""1649b19"" class=""elementor-element elementor-element-1649b19 elementor-widget elementor-widget-shopengine-product-price"">
<div class=""elementor-widget-container optml-bg-lazyloaded"">
<div class=""shopengine shopengine-widget"">
<div class=""shopengine-product-price"">
<p class=""price""><br></p>
</div>
</div>
</div>
</div>",thedesignfactoryshop,Home & Garden > Decor > Seasonal & Holiday Decorations > Holiday Ornaments,"","",true,Title,Default Title,,,,,,,,,0.0,shopify,19,deny,manual,850.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0750/4694/5085/files/fwe-01.png?v=1726844109,1,"",false,,,3144,,,,,,,,,,,,,,,,,,,,,,animal,felt,,,,,,,,,,,,,,kg,,,true,,,active
felt-mini-hoop-hanging-mermaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0750/4694/5085/files/WhatsApp-Image-2024-09-09-at-5.38.45-PM.webp?v=1726844030,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
felt-mini-hoop-hanging-mermaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0750/4694/5085/files/sdfs-01.png?v=1726844109,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
felt-jumbo-name-initial-hanging-unicorn,Felt Jumbo Name Initial Hanging - Unicorn,"<div data-widget_type=""shopengine-product-excerpt.default"" data-element_type=""widget"" data-id=""0953068"" class=""elementor-element elementor-element-0953068 elementor-widget elementor-widget-shopengine-product-excerpt"">
<div class=""elementor-widget-container optml-bg-lazyloaded"">
<div class=""shopengine shopengine-widget"">
<div class=""shopengine-product-excerpt"">
<div class=""woocommerce-product-details__short-description"">
<p><img><img><meta charset=""utf-8"">Introducing our Jumbo Felt Initial Hanging, a perfect blend of personalization and charm. Customized to your chosen theme, this delightful decor piece is an ideal choice for return gifts or baby shower gifts.</p>
<div class=""elementor-element elementor-element-1649b19 elementor-widget elementor-widget-shopengine-product-price"" data-id=""1649b19"" data-element_type=""widget"" data-widget_type=""shopengine-product-price.default"">
<div class=""elementor-widget-container optml-bg-lazyloaded"">
<div class=""shopengine shopengine-widget"">
<div class=""shopengine-product-price""></div>
</div>
</div>
</div>
<p>Personalize your little one’s space with this name hanging, adding a playful touch to their room.</p>
<p>This product is eco friendly &amp; made with high quality felt.</p>
</div>
</div>
</div>
</div>
</div>
<div data-widget_type=""shopengine-product-price.default"" data-element_type=""widget"" data-id=""1649b19"" class=""elementor-element elementor-element-1649b19 elementor-widget elementor-widget-shopengine-product-price"">
<div class=""elementor-widget-container optml-bg-lazyloaded"">
<div class=""shopengine shopengine-widget"">
<div class=""shopengine-product-price"">
<p class=""price""><br></p>
</div>
</div>
</div>
</div>",thedesignfactoryshop,Home & Garden > Decor > Seasonal & Holiday Decorations > Holiday Ornaments,"","",true,Title,Default Title,,,,,,,,,0.0,shopify,20,deny,manual,400.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0750/4694/5085/files/ewe-01.png?v=1726841666,1,"",false,,,3144,,,,,,,,,,,,,,,,,,,,,,animal,felt,,,,,,,,,,,,,,kg,,,true,,,active
felt-jumbo-name-initial-hanging-unicorn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0750/4694/5085/files/aaa-01_d09f20fd-c5ec-4f79-9c8f-9b0dd0523992.png?v=1726841459,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
felt-jumbo-name-initial-hanging-unicorn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0750/4694/5085/files/ss-01_402b1640-49da-495f-be8b-07affc4dc85d.png?v=1726841459,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
felt-jumbo-name-initial-hanging-tiger,Felt Jumbo Name Initial Hanging - Tiger,"<div data-widget_type=""shopengine-product-excerpt.default"" data-element_type=""widget"" data-id=""0953068"" class=""elementor-element elementor-element-0953068 elementor-widget elementor-widget-shopengine-product-excerpt"">
<div class=""elementor-widget-container optml-bg-lazyloaded"">
<div class=""shopengine shopengine-widget"">
<div class=""shopengine-product-excerpt"">
<div class=""woocommerce-product-details__short-description"">
<p><img><img><meta charset=""utf-8"">Introducing our Jumbo Felt Initial Hanging, a perfect blend of personalization and charm. Customized to your chosen theme, this delightful decor piece is an ideal choice for return gifts or baby shower gifts.</p>
<div class=""elementor-element elementor-element-1649b19 elementor-widget elementor-widget-shopengine-product-price"" data-id=""1649b19"" data-element_type=""widget"" data-widget_type=""shopengine-product-price.default"">
<div class=""elementor-widget-container optml-bg-lazyloaded"">
<div class=""shopengine shopengine-widget"">
<div class=""shopengine-product-price""></div>
</div>
</div>
</div>
<p>Personalize your little one’s space with this name hanging, adding a playful touch to their room.</p>
<p>This product is eco friendly &amp; made with high quality felt.</p>
</div>
</div>
</div>
</div>
</div>
<div data-widget_type=""shopengine-product-price.default"" data-element_type=""widget"" data-id=""1649b19"" class=""elementor-element elementor-element-1649b19 elementor-widget elementor-widget-shopengine-product-price"">
<div class=""elementor-widget-container optml-bg-lazyloaded"">
<div class=""shopengine shopengine-widget"">
<div class=""shopengine-product-price"">
<p class=""price""><br></p>
</div>
</div>
</div>
</div>",thedesignfactoryshop,Home & Garden > Decor > Seasonal & Holiday Decorations > Holiday Ornaments,"","",true,Title,Default Title,,,,,,,,,0.0,shopify,19,deny,manual,400.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0750/4694/5085/files/E-128.webp?v=1726841589,1,"",false,,,3144,,,,,,,,,,,,,,,,,,,,,,animal,felt,,,,,,,,,,,,,,kg,,,true,,,active
felt-jumbo-name-initial-hanging-tiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0750/4694/5085/files/aaa-01_d09f20fd-c5ec-4f79-9c8f-9b0dd0523992.png?v=1726841459,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
felt-jumbo-name-initial-hanging-tiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0750/4694/5085/files/ss-01_402b1640-49da-495f-be8b-07affc4dc85d.png?v=1726841459,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
felt-jumbo-name-initial-hanging-elephant,Felt Jumbo Name Initial Hanging - Elephant,"<div data-widget_type=""shopengine-product-excerpt.default"" data-element_type=""widget"" data-id=""0953068"" class=""elementor-element elementor-element-0953068 elementor-widget elementor-widget-shopengine-product-excerpt"">
<div class=""elementor-widget-container optml-bg-lazyloaded"">
<div class=""shopengine shopengine-widget"">
<div class=""shopengine-product-excerpt"">
<div class=""woocommerce-product-details__short-description"">
<p><img><img><meta charset=""utf-8"">Introducing our Jumbo Felt Initial Hanging, a perfect blend of personalization and charm. Customized to your chosen theme, this delightful decor piece is an ideal choice for return gifts or baby shower gifts.</p>
<div class=""elementor-element elementor-element-1649b19 elementor-widget elementor-widget-shopengine-product-price"" data-id=""1649b19"" data-element_type=""widget"" data-widget_type=""shopengine-product-price.default"">
<div class=""elementor-widget-container optml-bg-lazyloaded"">
<div class=""shopengine shopengine-widget"">
<div class=""shopengine-product-price""></div>
</div>
</div>
</div>
<p>Personalize your little one’s space with this name hanging, adding a playful touch to their room.</p>
<p>This product is eco friendly &amp; made with high quality felt.</p>
</div>
</div>
</div>
</div>
</div>
<div data-widget_type=""shopengine-product-price.default"" data-element_type=""widget"" data-id=""1649b19"" class=""elementor-element elementor-element-1649b19 elementor-widget elementor-widget-shopengine-product-price"">
<div class=""elementor-widget-container optml-bg-lazyloaded"">
<div class=""shopengine shopengine-widget"">
<div class=""shopengine-product-price"">
<p class=""price""><br></p>
</div>
</div>
</div>
</div>",thedesignfactoryshop,Home & Garden > Decor > Seasonal & Holiday Decorations > Holiday Ornaments,"","",true,Title,Default Title,,,,,,,,,0.0,shopify,18,deny,manual,400.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0750/4694/5085/files/E-130_f2b76ba9-9413-4061-9e2d-f9b73567b4f5.webp?v=1726841551,1,"",false,,,3144,,,,,,,,,,,,,,,,,,,,,,animal,felt,,,,,,,,,,,,,,kg,,,true,,,active
felt-jumbo-name-initial-hanging-elephant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0750/4694/5085/files/aaa-01_d09f20fd-c5ec-4f79-9c8f-9b0dd0523992.png?v=1726841459,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
felt-jumbo-name-initial-hanging-elephant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0750/4694/5085/files/ss-01_402b1640-49da-495f-be8b-07affc4dc85d.png?v=1726841459,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
felt-jumbo-name-initial-hanging-car,Felt Jumbo Name Initial Hanging - Car,"<div data-widget_type=""shopengine-product-excerpt.default"" data-element_type=""widget"" data-id=""0953068"" class=""elementor-element elementor-element-0953068 elementor-widget elementor-widget-shopengine-product-excerpt"">
<div class=""elementor-widget-container optml-bg-lazyloaded"">
<div class=""shopengine shopengine-widget"">
<div class=""shopengine-product-excerpt"">
<div class=""woocommerce-product-details__short-description"">
<p><img><img><meta charset=""utf-8"">Introducing our Jumbo Felt Initial Hanging, a perfect blend of personalization and charm. Customized to your chosen theme, this delightful decor piece is an ideal choice for return gifts or baby shower gifts.</p>
<div class=""elementor-element elementor-element-1649b19 elementor-widget elementor-widget-shopengine-product-price"" data-id=""1649b19"" data-element_type=""widget"" data-widget_type=""shopengine-product-price.default"">
<div class=""elementor-widget-container optml-bg-lazyloaded"">
<div class=""shopengine shopengine-widget"">
<div class=""shopengine-product-price""></div>
</div>
</div>
</div>
<p>Personalize your little one’s space with this name hanging, adding a playful touch to their room.</p>
<p>This product is eco friendly &amp; made with high quality felt.</p>
</div>
</div>
</div>
</div>
</div>
<div data-widget_type=""shopengine-product-price.default"" data-element_type=""widget"" data-id=""1649b19"" class=""elementor-element elementor-element-1649b19 elementor-widget elementor-widget-shopengine-product-price"">
<div class=""elementor-widget-container optml-bg-lazyloaded"">
<div class=""shopengine shopengine-widget"">
<div class=""shopengine-product-price"">
<p class=""price""><br></p>
</div>
</div>
</div>
</div>",thedesignfactoryshop,Home & Garden > Decor > Seasonal & Holiday Decorations > Holiday Ornaments,"","",true,Title,Default Title,,,,,,,,,0.0,shopify,20,deny,manual,400.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0750/4694/5085/files/vsv-01.png?v=1726841498,1,"",false,,,3144,,,,,,,,,,,,,,,,,,,,,,animal,felt,,,,,,,,,,,,,,kg,,,true,,,active
felt-jumbo-name-initial-hanging-car,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0750/4694/5085/files/aaa-01_d09f20fd-c5ec-4f79-9c8f-9b0dd0523992.png?v=1726841459,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
felt-jumbo-name-initial-hanging-car,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0750/4694/5085/files/ss-01_402b1640-49da-495f-be8b-07affc4dc85d.png?v=1726841459,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
felt-jumbo-name-initial-hanging-car,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0750/4694/5085/files/E-130.webp?v=1726841541,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
felt-jumbo-name-initial-hanging-monkey,Felt Jumbo Name Initial Hanging - Monkey,"<div data-widget_type=""shopengine-product-excerpt.default"" data-element_type=""widget"" data-id=""0953068"" class=""elementor-element elementor-element-0953068 elementor-widget elementor-widget-shopengine-product-excerpt"">
<div class=""elementor-widget-container optml-bg-lazyloaded"">
<div class=""shopengine shopengine-widget"">
<div class=""shopengine-product-excerpt"">
<div class=""woocommerce-product-details__short-description"">
<p><img><img><meta charset=""utf-8"">Introducing our Jumbo Felt Initial Hanging, a perfect blend of personalization and charm. Customized to your chosen theme, this delightful decor piece is an ideal choice for return gifts or baby shower gifts.</p>
<div class=""elementor-element elementor-element-1649b19 elementor-widget elementor-widget-shopengine-product-price"" data-id=""1649b19"" data-element_type=""widget"" data-widget_type=""shopengine-product-price.default"">
<div class=""elementor-widget-container optml-bg-lazyloaded"">
<div class=""shopengine shopengine-widget"">
<div class=""shopengine-product-price""></div>
</div>
</div>
</div>
<p>Personalize your little one’s space with this name hanging, adding a playful touch to their room.</p>
<p>This product is eco friendly &amp; made with high quality felt.</p>
</div>
</div>
</div>
</div>
</div>
<div data-widget_type=""shopengine-product-price.default"" data-element_type=""widget"" data-id=""1649b19"" class=""elementor-element elementor-element-1649b19 elementor-widget elementor-widget-shopengine-product-price"">
<div class=""elementor-widget-container optml-bg-lazyloaded"">
<div class=""shopengine shopengine-widget"">
<div class=""shopengine-product-price"">
<p class=""price""><br></p>
</div>
</div>
</div>
</div>",thedesignfactoryshop,Home & Garden > Decor > Seasonal & Holiday Decorations > Holiday Ornaments,"","",true,Title,Default Title,,,,,,,,,0.0,shopify,20,deny,manual,400.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0750/4694/5085/files/v-01.png?v=1726841414,1,"",false,,,3144,,,,,,,,,,,,,,,,,,,,,,animal,felt,,,,,,,,,,,,,,kg,,,true,,,active
